inst_name,ror_id,inst_first_seen,inst_last_seen,esac_id
St. Joseph's University,https://ror.org/05q87sg56,2026-01-13,NA,acm2023lyrasis
Stetson University,https://ror.org/01efrfk30,2026-02-05,NA,acm2023lyrasis
Stevenson University,https://ror.org/0149s5s84,2026-01-13,NA,acm2023lyrasis
SUNY Binghamton,https://ror.org/008rmbt77,2026-02-05,NA,acm2023lyrasis
SUNY Brockport,https://ror.org/0306aeb62,2026-01-13,NA,acm2023lyrasis
SUNY Empire State University,https://ror.org/03sg2bq51,2026-02-05,NA,acm2023lyrasis
SUNY Farmingdale,https://ror.org/010thz337,2026-01-13,NA,acm2023lyrasis
SUNY Oswego,https://ror.org/01597g643,2026-02-05,NA,acm2023lyrasis
SUNY Plattsburgh,https://ror.org/033zmj163,2026-01-13,NA,acm2023lyrasis
SUNY Polytechnic Institute,https://ror.org/000fxgx19,2026-02-05,NA,acm2023lyrasis
SUNY University at Albany,https://ror.org/012zs8222,2026-01-13,NA,acm2023lyrasis
SUNY University at Buffalo,https://ror.org/01y64my43,2026-02-05,NA,acm2023lyrasis
Swarthmore College,https://ror.org/012dg8a96,2026-01-13,NA,acm2023lyrasis
Syracuse University,https://ror.org/025r5qe02,2026-02-05,NA,acm2023lyrasis
Tennessee State University,https://ror.org/01fpczx89,2026-01-13,NA,acm2023lyrasis
The Catholic University of America,https://ror.org/047yk3s18,2026-02-05,NA,acm2023lyrasis
The College of New Jersey,https://ror.org/02nx5r318,2026-01-13,NA,acm2023lyrasis
The New School,https://ror.org/02tvcev59,2026-02-05,NA,acm2023lyrasis
Towson University,https://ror.org/044w7a341,2026-01-13,NA,acm2023lyrasis
Trinity University,https://ror.org/00t8gz605,2026-02-05,NA,acm2023lyrasis
Tulane University,https://ror.org/04vmvtb21,2026-01-13,NA,acm2023lyrasis
Union College,https://ror.org/058w5nk68,2026-02-05,NA,acm2023lyrasis
United States Coast Guard Academy,https://ror.org/01y922f71,2026-01-13,NA,acm2023lyrasis
University of Alabama at Birmingham,https://ror.org/008s83205,2026-02-05,NA,acm2023lyrasis
University of Alabama in Huntsville,https://ror.org/02zsxwr40,2026-01-13,NA,acm2023lyrasis
University of Alaska Fairbanks,https://ror.org/01j7nq853,2026-02-05,NA,acm2023lyrasis
University of Arkansas at Little Rock,https://ror.org/04fttyv97,2026-01-13,NA,acm2023lyrasis
University of Baltimore,https://ror.org/024gw2733,2026-02-05,NA,acm2023lyrasis
University of Bridgeport,https://ror.org/01rf3yp57,2026-01-13,NA,acm2023lyrasis
University of Delaware,https://ror.org/01sbq1a82,2026-02-05,NA,acm2023lyrasis
University of Hartford,https://ror.org/034gcgd08,2026-01-13,NA,acm2023lyrasis
University of Louisville,https://ror.org/01ckdn478,2026-02-05,NA,acm2023lyrasis
University of Maryland Baltimore County,https://ror.org/02qskvh78,2026-01-13,NA,acm2023lyrasis
University of Maryland Global Campus Library,https://ror.org/01w1pbe36,2026-02-05,NA,acm2023lyrasis
University of Massachusetts Amherst,https://ror.org/0072zz521,2026-01-13,NA,acm2023lyrasis
University of Massachusetts Boston,https://ror.org/04ydmy275,2026-02-05,NA,acm2023lyrasis
University of Massachusetts Dartmouth,https://ror.org/00fzmm222,2026-01-13,NA,acm2023lyrasis
University of Massachusetts Lowell,https://ror.org/03hamhx47,2026-02-05,NA,acm2023lyrasis
University of Mississippi,https://ror.org/02teq1165,2026-01-13,NA,acm2023lyrasis
University of Montana,https://ror.org/0078xmk34,2026-02-05,NA,acm2023lyrasis
University of New Hampshire,https://ror.org/04pvpk743,2026-01-13,NA,acm2023lyrasis
University of North Alabama,https://ror.org/0584fj407,2026-02-05,NA,acm2023lyrasis
University of North America,NA,2026-01-13,NA,acm2023lyrasis
University of North Carolina - Asheville,https://ror.org/017c6at71,2026-02-05,NA,acm2023lyrasis
University of North Carolina Wilmington,https://ror.org/02t0qr014,2026-01-13,NA,acm2023lyrasis
University of North Georgia,https://ror.org/001pe5g24,2026-02-05,NA,acm2023lyrasis
University of Notre Dame,https://ror.org/00mkhxb43,2026-01-13,NA,acm2023lyrasis
University of Rhode Island,https://ror.org/013ckk937,2026-02-05,NA,acm2023lyrasis
University of Rochester,https://ror.org/022kthw22,2026-01-13,NA,acm2023lyrasis
University of Scranton,https://ror.org/05xwb6v37,2026-02-05,NA,acm2023lyrasis
University of South Alabama,https://ror.org/01s7b5y08,2026-01-13,NA,acm2023lyrasis
University of South Carolina - Columbia,https://ror.org/00es7k954,2026-02-05,NA,acm2023lyrasis
University of South Carolina - Upstate,https://ror.org/00t9hhv14,2026-01-13,NA,acm2023lyrasis
University of Southern Mississippi,https://ror.org/0270vfa57,2026-02-05,NA,acm2023lyrasis
University of Tampa,https://ror.org/007h1g065,2026-01-13,NA,acm2023lyrasis
University of Tennessee at Chattanooga Library,https://ror.org/00nqb1v70,2026-02-05,NA,acm2023lyrasis
University of Tennessee at Knoxville,https://ror.org/020f3ap87,2026-01-13,NA,acm2023lyrasis
University of Tennessee at Martin,https://ror.org/01244fm76,2026-02-05,NA,acm2023lyrasis
University of Texas at El Paso,https://ror.org/04d5vba33,2026-01-13,NA,acm2023lyrasis
University of the Cumberlands,https://ror.org/05jz3sn81,2026-02-05,NA,acm2023lyrasis
University of the District of Columbia,https://ror.org/037wegn60,2026-01-13,NA,acm2023lyrasis
Utica University,https://ror.org/002ygss10,2026-02-05,NA,acm2023lyrasis
Valdosta State University,https://ror.org/04zjcaq85,2026-01-13,NA,acm2023lyrasis
Valparaiso University,https://ror.org/01pp0fx48,2026-02-05,NA,acm2023lyrasis
Vanderbilt University,https://ror.org/02vm5rt34,2026-01-13,NA,acm2023lyrasis
Vassar College,https://ror.org/022x6qg61,2026-02-05,NA,acm2023lyrasis
Villanova University,https://ror.org/02g7kd627,2026-01-13,NA,acm2023lyrasis
Wake Forest University,https://ror.org/0207ad724,2026-02-05,NA,acm2023lyrasis
Wentworth Institute of Technology,https://ror.org/03tqeft14,2026-01-13,NA,acm2023lyrasis
Wesleyan University,https://ror.org/05h7xva58,2026-02-05,NA,acm2023lyrasis
West Chester University,https://ror.org/0053n5071,2026-01-13,NA,acm2023lyrasis
Western Carolina University,https://ror.org/010h78f45,2026-02-05,NA,acm2023lyrasis
Westfield State College,https://ror.org/05pjd6b26,2026-01-13,NA,acm2023lyrasis
Williams College,https://ror.org/04avkmd49,2026-02-05,NA,acm2023lyrasis
Winston Salem State University,https://ror.org/049yc0897,2026-01-13,NA,acm2023lyrasis
Winthrop University,https://ror.org/04mpzkf73,2026-02-05,NA,acm2023lyrasis
Wofford College,https://ror.org/04dzs7b08,2026-01-13,NA,acm2023lyrasis
Academic College of Tel-Aviv-Yaffo,https://ror.org/04cg6c004,2026-03-16,NA,acm2023malmad
Afeka-The Tel-Aviv Academic College of Engineering,https://ror.org/05dhprc49,2026-03-16,NA,acm2023malmad
Ariel University,https://ror.org/03nz8qe97,2026-03-16,NA,acm2023malmad
Bar-Ilan University,https://ror.org/03kgsv495,2026-03-16,NA,acm2023malmad
Ben Gurion University of the Negev,https://ror.org/05tkyf982,2026-03-16,NA,acm2023malmad
Hebrew University,https://ror.org/03qxff017,2026-03-16,NA,acm2023malmad
Holon Institute of Technology,https://ror.org/02prqh017,2026-03-16,NA,acm2023malmad
Israel Academic College in Ramat Gan,NA,2026-03-16,NA,acm2023malmad
Jerusalem Multidisciplinary College (JMC),https://ror.org/03bdv1r55,2026-03-16,NA,acm2023malmad
Open University of Israel,https://ror.org/027z64205,2026-03-16,NA,acm2023malmad
Reichman University,https://ror.org/01px5cv07,2026-03-16,NA,acm2023malmad
Sami Shamoon College of Engineering,https://ror.org/011aa4g29,2026-03-16,NA,acm2023malmad
Shenkar College of Engineering and Design,https://ror.org/003s3dn82,2026-03-16,NA,acm2023malmad
Technion - Israel Institute of Technology,https://ror.org/03qryx823,2026-03-16,NA,acm2023malmad
Tel Aviv University,https://ror.org/04mhzgx49,2026-03-16,NA,acm2023malmad
Tel-Hai Academic College,https://ror.org/009st3569,2026-03-16,NA,acm2023malmad
College of Management Academic Studies Israel,https://ror.org/03wmj4s33,2026-03-16,NA,acm2023malmad
University of Haifa,https://ror.org/02f009v59,2026-03-16,NA,acm2023malmad
Weizmann Institute of Science,https://ror.org/0316ej306,2026-03-16,NA,acm2023malmad
Clark University,https://ror.org/04123ky43,2026-01-29,NA,acm2023nerl
Colby College,https://ror.org/00fvyjk73,2026-01-29,NA,acm2023nerl
Emory University,https://ror.org/03czfpz43,2026-01-29,NA,acm2023nerl
Georgia State University,https://ror.org/03qt6ba18,2026-01-29,NA,acm2023nerl
Icahn School of Medicine at Mt Sinai,https://ror.org/04a9tmd77,2026-01-29,NA,acm2023nerl
Northeastern University,https://ror.org/04t5xt781,2026-01-29,NA,acm2023nerl
Trinity College,https://ror.org/03j3dbz94,2026-01-29,NA,acm2023nerl
University of Georgia,https://ror.org/02bjhwk41,2026-01-29,NA,acm2023nerl
University of Pittsburgh,https://ror.org/01an3r305,2026-01-29,NA,acm2023nerl
University of Vermont,https://ror.org/0155zta11,2026-01-29,NA,acm2023nerl
Wellesley College,https://ror.org/01srpnj69,2026-01-29,NA,acm2023nerl
Wheaton College,https://ror.org/0581k0452,2026-01-29,NA,acm2023nerl
Adelaide University,https://ror.org/00892tw58,2026-02-20,NA,acm2024caul
Auckland University of Technology,https://ror.org/01zvqw119,2026-02-20,NA,acm2024caul
Australian Catholic University,https://ror.org/04cxm4j25,2026-02-20,NA,acm2024caul
Australian National University,https://ror.org/019wvm592,2026-02-20,NA,acm2024caul
Charles Darwin University,https://ror.org/048zcaj52,2026-02-20,NA,acm2024caul
Charles Sturt University,https://ror.org/00wfvh315,2026-02-20,NA,acm2024caul
Commonwealth Scientific and Industrial Research Organisation,https://ror.org/03qn8fb07,2026-02-20,NA,acm2024caul
CQUniversity,https://ror.org/023q4bk22,2026-02-20,NA,acm2024caul
Curtin University,https://ror.org/02n415q13,2026-02-20,NA,acm2024caul
Deakin University,https://ror.org/02czsnj07,2026-02-20,NA,acm2024caul
Defence Science and Technology Group,https://ror.org/05ddrvt52,2026-02-20,NA,acm2024caul
Edith Cowan University,https://ror.org/05jhnwe22,2026-02-20,NA,acm2024caul
Federation University Australia,https://ror.org/04wvr3489,2026-02-20,NA,acm2024caul
Flinders University,https://ror.org/01kpzv902,2026-02-20,NA,acm2024caul
Griffith University,https://ror.org/02sc3r913,2026-02-20,NA,acm2024caul
James Cook University,https://ror.org/04gsp2c11,2026-02-20,NA,acm2024caul
La Trobe University,https://ror.org/01rxfrp27,2026-02-20,NA,acm2024caul
Macquarie University,https://ror.org/01sf06y89,2026-02-20,NA,acm2024caul
Massey University,https://ror.org/052czxv31,2026-02-20,NA,acm2024caul
Monash University,https://ror.org/02bfwt286,2026-02-20,NA,acm2024caul
Murdoch University,https://ror.org/00r4sry34,2026-02-20,NA,acm2024caul
Queensland University of Technology,https://ror.org/03pnv4752,2026-02-20,NA,acm2024caul
RMIT University,https://ror.org/04ttjf776,2026-02-20,NA,acm2024caul
Southern Cross University,https://ror.org/001xkv632,2026-02-20,NA,acm2024caul
Swinburne University of Technology,https://ror.org/031rekg67,2026-02-20,NA,acm2024caul
The University of Notre Dame Australia,https://ror.org/02stey378,2026-02-20,NA,acm2024caul
University of Auckland,https://ror.org/03b94tp07,2026-02-20,NA,acm2024caul
University of Canberra,https://ror.org/04s1nv328,2026-02-20,NA,acm2024caul
University of Canterbury,https://ror.org/03y7q9t39,2026-02-20,NA,acm2024caul
University of Melbourne,https://ror.org/01ej9dk98,2026-02-20,NA,acm2024caul
University of New England,https://ror.org/04r659a56,2026-02-20,NA,acm2024caul
University of New South Wales,https://ror.org/03r8z3t63,2026-02-20,NA,acm2024caul
University of Newcastle,https://ror.org/00eae9z71,2026-02-20,NA,acm2024caul
University of Queensland,https://ror.org/00rqy9422,2026-02-20,NA,acm2024caul
University of Southern Queensland,https://ror.org/04sjbnx57,2026-02-20,NA,acm2024caul
University of Sydney,https://ror.org/0384j8v12,2026-02-20,NA,acm2024caul
University of Tasmania,https://ror.org/01nfmeh72,2026-02-20,NA,acm2024caul
University of Technology Sydney,https://ror.org/03f0f6041,2026-02-20,NA,acm2024caul
University of Waikato,https://ror.org/013fsnh78,2026-02-20,NA,acm2024caul
University of Western Australia,https://ror.org/047272k79,2026-02-20,NA,acm2024caul
University of Wollongong,https://ror.org/00jtmb277,2026-02-20,NA,acm2024caul
Victoria University,https://ror.org/0040r6f76,2026-02-20,NA,acm2024caul
Western Sydney University,https://ror.org/03t52dk35,2026-02-20,NA,acm2024caul
Avignon University,https://ror.org/00mfpxb84,2026-01-29,NA,acm2024coup
CEA – French Atomic Energy and Alternative Energies Commission,https://ror.org/00jjx8s55,2026-01-29,NA,acm2024coup
CNAM – National Conservatory of Arts and Crafts,https://ror.org/0175hh227,2026-01-29,NA,acm2024coup
CNRS – National Center for Scientific Research,https://ror.org/02feahw73,2026-01-29,NA,acm2024coup
ENAC – National School of Civil Aviation,https://ror.org/022zdgq74,2026-01-29,NA,acm2024coup
ESTIA – Higher School of Advanced Industrial Technologies,https://ror.org/008kvxw43,2026-01-29,NA,acm2024coup
Eurecom,https://ror.org/00sse7z02,2026-01-29,NA,acm2024coup
IMT Atlantique Bretagne – Pays de la Loire,https://ror.org/030hj3061,2026-01-29,NA,acm2024coup
IMTBS – Télécom SudParis & Institut Mines-Télécom Business School,https://ror.org/00nsf1h45,2026-01-29,NA,acm2024coup
"INRAE ​​– National Research Institute for Agriculture, Food and the Environment",https://ror.org/003vg9w96,2026-01-29,NA,acm2024coup
INRIA – National Research Institute in Computer Science and Automation,https://ror.org/02kvxyf05,2026-01-29,NA,acm2024coup
INSA Lyon – National Institute of Applied Sciences of Lyon,https://ror.org/050jn9y42,2026-01-29,NA,acm2024coup
ISAE-SUPAERO – Higher Institute of Aeronautics and Space,https://ror.org/04gyj6s21,2026-01-29,NA,acm2024coup
Association Léonard de Vinci (ESILV),https://ror.org/04sgy3p75,2026-01-29,NA,acm2024coup
ONERA – National Office for Aerospace Studies and Research,https://ror.org/005y2ap84,2026-01-29,NA,acm2024coup
Sorbonne University,https://ror.org/02en5vm52,2026-01-29,NA,acm2024coup
Télécom Paris,https://ror.org/01naq7912,2026-01-29,NA,acm2024coup
Toulouse INP,https://ror.org/033p9g875,2026-01-29,NA,acm2024coup
University of La Rochelle,https://ror.org/04mv1z119,2026-01-29,NA,acm2024coup
University of Lille,https://ror.org/02kzqn938,2026-01-29,NA,acm2024coup
University of Lorraine,https://ror.org/04vfs2w97,2026-01-29,NA,acm2024coup
University of Rennes,https://ror.org/015m7wh34,2026-01-29,NA,acm2024coup
University of Reunion,https://ror.org/005ypkf75,2026-01-29,NA,acm2024coup
University of Southern Brittany,https://ror.org/04ed7fw48,2026-01-29,NA,acm2024coup
University of Technology of Troyes,https://ror.org/01qhqcj41,2026-01-29,NA,acm2024coup
TU Delft,https://ror.org/02e2c7k09,2026-02-20,NA,acm2024delft
