inst_name,ror_id,inst_first_seen,inst_last_seen,esac_id
Tumaini University Makumira,NA,2023-01-18,NA,compbio2021eifl
United African University,https://ror.org/04tehk585,2023-01-18,NA,compbio2021eifl
University of Dar es Salaam (UDSM),https://ror.org/0479aed98,2023-01-18,NA,compbio2021eifl
University of Dodoma (UDOM),https://ror.org/009n8zh45,2023-01-18,NA,compbio2021eifl
African Rural University,https://ror.org/04b9q9g40,2023-01-18,NA,compbio2021eifl
Aga Khan University,https://ror.org/02wwrqj12,2023-01-18,NA,compbio2021eifl
Bank of Uganda,NA,2023-01-18,NA,compbio2021eifl
Bishop Barham University College of UCU,NA,2023-01-18,NA,compbio2021eifl
Bugema University,https://ror.org/02trpe492,2023-01-18,NA,compbio2021eifl
Busitema University,https://ror.org/035d9jb31,2023-01-18,NA,compbio2021eifl
Cavendish University,https://ror.org/02h97hh92,2023-01-18,NA,compbio2021eifl
Clarke International University,https://ror.org/03jfsyd35,2023-01-18,NA,compbio2021eifl
Electricity Regulatory Authority,NA,2023-01-18,NA,compbio2021eifl
Entebbe International University,NA,2023-01-18,NA,compbio2021eifl
Ernest Cook Ultrasound Research and Education Institute,NA,2023-01-18,NA,compbio2021eifl
FINS Medical University,https://ror.org/03q1w5k18,2023-01-18,NA,compbio2021eifl
Gulu University,https://ror.org/042vepq05,2023-01-18,NA,compbio2021eifl
HOSPICE Africa,NA,2023-01-18,NA,compbio2021eifl
Institute of Petroleum Studies - Kampala,https://ror.org/05cf0ez61,2023-01-18,NA,compbio2021eifl
International University of East Africa,https://ror.org/02kj9vk28,2023-01-18,NA,compbio2021eifl
ISBAT University,https://ror.org/05re5gc10,2023-01-18,NA,compbio2021eifl
Islamic University in Uganda,https://ror.org/03ph49z03,2023-01-18,NA,compbio2021eifl
Kabale University,https://ror.org/01dn27978,2023-01-18,NA,compbio2021eifl
Kampala Capital City Authority Library,https://ror.org/05hgrv414,2023-01-18,NA,compbio2021eifl
Kampala International University,https://ror.org/017g82c94,2023-01-18,NA,compbio2021eifl
Kampala University,https://ror.org/014khff20,2023-01-18,NA,compbio2021eifl
Kumi University,https://ror.org/05kvq4b11,2023-01-18,NA,compbio2021eifl
Kyambogo University,https://ror.org/01wb6tr49,2023-01-18,NA,compbio2021eifl
Lira University,https://ror.org/03f6y6166,2023-01-18,NA,compbio2021eifl
Makerere University,https://ror.org/03dmz0111,2023-01-18,NA,compbio2021eifl
Makerere University Business School,NA,2023-01-18,NA,compbio2021eifl
Mbarara University of Science & Technology,https://ror.org/01bkn5154,2023-01-18,NA,compbio2021eifl
Metropolitan International University,https://ror.org/02488qf25,2023-01-18,NA,compbio2021eifl
Mountains of the Moon University,https://ror.org/03s5r1026,2023-01-18,NA,compbio2021eifl
Muni University,https://ror.org/04wr6mz63,2023-01-18,NA,compbio2021eifl
National Planning Authority,NA,2023-01-18,NA,compbio2021eifl
National Teachers College – Unyama,NA,2023-01-18,NA,compbio2021eifl
Ndejje University,https://ror.org/00nmq1179,2023-01-18,NA,compbio2021eifl
Nile University Arua,https://ror.org/03kyeae64,2023-01-18,NA,compbio2021eifl
Nkumba University,https://ror.org/057mqf960,2023-01-18,NA,compbio2021eifl
Nsambya School of Nursing,https://ror.org/0331bk778,2023-01-18,NA,compbio2021eifl
Office of the Auditor General,NA,2023-01-18,NA,compbio2021eifl
Parliament of Uganda,NA,2023-01-18,NA,compbio2021eifl
Public Procurement and Disposal of Public Assets Authority,NA,2023-01-18,NA,compbio2021eifl
Reformed Theological College – Bunamwaya,NA,2023-01-18,NA,compbio2021eifl
St. John the Baptist – Ggaba PTC,NA,2023-01-18,NA,compbio2021eifl
Team University,https://ror.org/044eskk16,2023-01-18,NA,compbio2021eifl
The Insurance Institute of Uganda,NA,2023-01-18,NA,compbio2021eifl
Uganda Catholic Management & Training Institute,NA,2023-01-18,NA,compbio2021eifl
Uganda Christian University,https://ror.org/007pr2d48,2023-01-18,NA,compbio2021eifl
Uganda Information and Communication Technology Institute,https://ror.org/05wjq4v91,2023-01-18,NA,compbio2021eifl
Uganda Management Institute,https://ror.org/05yh37w40,2023-01-18,NA,compbio2021eifl
Uganda Martyrs University,https://ror.org/04v4swe56,2023-01-18,NA,compbio2021eifl
Uganda National Examinations Board,NA,2023-01-18,NA,compbio2021eifl
Uganda Petroleum Institute – Kigumba,https://ror.org/02bjrj215,2023-01-18,NA,compbio2021eifl
Uganda Police Force,NA,2023-01-18,NA,compbio2021eifl
Uganda Revenue Authority,NA,2023-01-18,NA,compbio2021eifl
Uganda Technical College-Elgon,NA,2023-01-18,NA,compbio2021eifl
University of Kisubi,https://ror.org/059w8f876,2023-01-18,NA,compbio2021eifl
Victoria University,https://ror.org/01rrz9s51,2023-01-18,NA,compbio2021eifl
Virtual University,https://ror.org/029q69m70,2023-01-18,NA,compbio2021eifl
YMCA Comprehensive Institute,NA,2023-01-18,NA,compbio2021eifl
Institute for Metal Physicsof the NAS of Ukraine,https://ror.org/01a1qdv64,2023-01-18,NA,compbio2021eifl
Institute of Biocolloidal Chemistry (n/a F.D.Ovcharenko) of NAS of Ukraine,https://ror.org/00a0kf832,2023-01-18,NA,compbio2021eifl
Institute of Electrical Welding (n/a Y.O. Paton) of NAS of Ukraine,https://ror.org/01gxrtw55,2023-01-18,NA,compbio2021eifl
Institute of Radiophysics and Electronics (n/a O.Ya.Usikov) of NAS of Ukraine,https://ror.org/03v48ps49,2023-01-18,NA,compbio2021eifl
Kharkiv National University of Radio Electronics,https://ror.org/01ctj1b90,2023-01-18,NA,compbio2021eifl
Research Library of National Drahomanov Pedagogical University,https://ror.org/00batt813,2023-01-18,NA,compbio2021eifl
Sumy State A. S. Makarenko Pedagogical University,https://ror.org/020kwj692,2023-01-18,NA,compbio2021eifl
Admiral Makarov National University of Shipbuilding,https://ror.org/04ymc1w90,2023-01-18,NA,compbio2021eifl
Chernivtsi National University n/a Yu. Fedkovych,https://ror.org/044n25186,2023-01-18,NA,compbio2021eifl
Impulse Processes and Tecjnology Institute of National Academy of Science of Ukraine,https://ror.org/00je4t102,2023-01-18,NA,compbio2021eifl
Institute for Evolutionary Ecology of the NAS of Ukraine,https://ror.org/00je4t102,2023-01-18,NA,compbio2021eifl
Institute for Law Temperature Physics and Engineering n/a B.Verkin,https://ror.org/02nk5bh05,2023-01-18,NA,compbio2021eifl
Institute for molecular biology and genetics of the NAS of Ukraine,https://ror.org/00je4t102,2023-01-18,NA,compbio2021eifl
Institute for problems of registration of information of the NAS of Ukraine,https://ror.org/00je4t102,2023-01-18,NA,compbio2021eifl
Institute for Problems of Strength (n/a G.Pisarenko) of the NAS of Ukraine,https://ror.org/00je4t102,2023-01-18,NA,compbio2021eifl
Institute of Applied Physics National Sciences of Ukraine,https://ror.org/01km14z09,2023-01-18,NA,compbio2021eifl
Institute of Biochemistry (n/a O. Palladin),https://ror.org/05hatwc22,2023-01-18,NA,compbio2021eifl
"Institute of Cell Biology and Genetics Engineering, National Academy of Sciences of Ukraine",https://ror.org/00je4t102,2023-01-18,NA,compbio2021eifl
Institute of General Energy of NAS of Ukraine,https://ror.org/00je4t102,2023-01-18,NA,compbio2021eifl
Institute of Nuclear Research of NAS of Ukraine,https://ror.org/00je4t102,2023-01-18,NA,compbio2021eifl
Institute of Physics of NAS of Ukraine,https://ror.org/00je4t102,2023-01-18,NA,compbio2021eifl
Institute of Plant Physiology and Genetics,NA,2023-01-18,NA,compbio2021eifl
Institute of Radio Astronomy of the NAS of Ukraine,https://ror.org/00je4t102,2023-01-18,NA,compbio2021eifl
Institute of Sorption and problem of endoecology,NA,2023-01-18,NA,compbio2021eifl
Institute of Theoretical Physics (n/a M. Bogolubov) of the NAS of Ukraine,https://ror.org/00je4t102,2023-01-18,NA,compbio2021eifl
Institute on Geothekhnical Mechanics (n/a M. Poliakov) of the NAS of Ukraine,https://ror.org/00je4t102,2023-01-18,NA,compbio2021eifl
International Institute of Management,NA,2023-01-18,NA,compbio2021eifl
Kharkiv National University n/a/ V. Karazine,https://ror.org/03ftejk10,2023-01-18,NA,compbio2021eifl
Kherson State University,https://ror.org/04cbe1f31,2023-01-18,NA,compbio2021eifl
Kyiv National University n/a T. Shevchenko,https://ror.org/02aaqv166,2023-01-18,NA,compbio2021eifl
Kyiv National University of Trade and Economics,https://ror.org/03r6hpz93,2023-01-18,NA,compbio2021eifl
Lviv National Scientific Library n/a V. Stephanyk,https://ror.org/0542q3127,2023-01-18,NA,compbio2021eifl
Main Astronomical Observatory of the NAS of Ukraine,https://ror.org/02xp2c270,2023-01-18,NA,compbio2021eifl
Mechnikov Odessa National University,https://ror.org/03b6cpn03,2023-01-18,NA,compbio2021eifl
National Aviation University,https://ror.org/01f74x078,2023-01-18,NA,compbio2021eifl
National Scientific Center - Kharkiv Physical and Technical Institute,https://ror.org/00183pc12,2023-01-18,NA,compbio2021eifl
"National Technical University ""KPI"" n/a Igor Sikorsky",https://ror.org/00syn5v21,2023-01-18,NA,compbio2021eifl
National Technical University “Kharkiv Polytechnic Institute”,https://ror.org/00yp5c433,2023-01-18,NA,compbio2021eifl
"National University "" Lviv Polytechnica""",https://ror.org/0542q3127,2023-01-18,NA,compbio2021eifl
National University of Kyiv-Mohyla Academy,https://ror.org/03wfca816,2023-01-18,NA,compbio2021eifl
National University of Life and Environmental Sciences of Ukraine,https://ror.org/0441cbj57,2023-01-18,NA,compbio2021eifl
Odesa National Scientific Library,https://ror.org/0282prk66,2023-01-18,NA,compbio2021eifl
Open International University of Human Development - Ukraine,https://ror.org/02ea7cc16,2023-01-18,NA,compbio2021eifl
Pavlo Tychyna Uman State Pedagogical University,https://ror.org/04z4g6e62,2023-01-18,NA,compbio2021eifl
Pereiaslav Khmelnytskyi State Pedagogical University,NA,2023-01-18,NA,compbio2021eifl
Physical and Mechanical Institute (n/a G. Karpenko),https://ror.org/02jv3yx22,2023-01-18,NA,compbio2021eifl
Poltava Gravimetric Observatory at Institute of Geophysics National Academy of Science of Ukraine,https://ror.org/00je4t102,2023-01-18,NA,compbio2021eifl
Poltava V.G Korolenko National Pedagogical University,https://ror.org/02stszq80,2023-01-18,NA,compbio2021eifl
Scientific Library of Mukachevo State University,https://ror.org/028xcne52,2023-01-18,NA,compbio2021eifl
State Scientific Library of Medicine,NA,2023-01-18,NA,compbio2021eifl
State Scientific Technical Library of Ukraine,https://ror.org/019tz0c71,2023-01-18,NA,compbio2021eifl
Sukhomlynsky Mykolaiv National University,https://ror.org/03zjvmt75,2023-01-18,NA,compbio2021eifl
Sumy State University,https://ror.org/01w60n236,2023-01-18,NA,compbio2021eifl
Ternopil Ivan Puluj National Technical University,https://ror.org/045hmbf04,2023-01-18,NA,compbio2021eifl
Ternopil Volodymyr Hnatiuk National Pedagogical University,https://ror.org/02j98rq95,2023-01-18,NA,compbio2021eifl
"The State Enterprise""Ukranian Intellectual Property Institute""",NA,2023-01-18,NA,compbio2021eifl
V. O. Sukhomlynskyi State Scientific and Pedagogical Library of Ukraine,NA,2023-01-18,NA,compbio2021eifl
V. Vernadsky National Library of Ukraine,https://ror.org/0593bs311,2023-01-18,NA,compbio2021eifl
Vinnytsia National Technical University,https://ror.org/00nagev26,2023-01-18,NA,compbio2021eifl
Zaporizhzhya National Technical University,https://ror.org/03aph1990,2023-01-18,NA,compbio2021eifl
Academy of the Ministry of Internal Affairs of the Republic of Uzbekistan.,NA,2023-01-18,NA,compbio2021eifl
Almalyk branch of the National University of Science and Technology MISiS,NA,2023-01-18,NA,compbio2021eifl
British Management University in Tashkent,NA,2023-01-18,NA,compbio2021eifl
"Center for Legal Information ""Adolat"" under the Ministry of Justice.",NA,2023-01-18,NA,compbio2021eifl
Center of Genomics and Bioinformatics,https://ror.org/01xgfaw76,2023-01-18,NA,compbio2021eifl
Information and Library Center “Bilim” of Tashkent city,NA,2023-01-18,NA,compbio2021eifl
Information and Library Center “Turon” of Tashkent region,NA,2023-01-18,NA,compbio2021eifl
Information and Library Center of Andijan Region,NA,2023-01-18,NA,compbio2021eifl
Information and Library Center of Bukhara region,NA,2023-01-18,NA,compbio2021eifl
Information and Library Center of Fergana region,NA,2023-01-18,NA,compbio2021eifl
Information and Library Center of Jizzakh region,NA,2023-01-18,NA,compbio2021eifl
Information and Library Center of Kashkadarya region,NA,2023-01-18,NA,compbio2021eifl
Information and Library Center of Khorezm region,NA,2023-01-18,NA,compbio2021eifl
Information and Library Center of Namangan region,NA,2023-01-18,NA,compbio2021eifl
Information and Library Center of Navoi region,NA,2023-01-18,NA,compbio2021eifl
Information and Library Center of Samarkand region,NA,2023-01-18,NA,compbio2021eifl
Information and Library Center of Surkhandarya region,NA,2023-01-18,NA,compbio2021eifl
Information and Library Center of Syrdarya region,NA,2023-01-18,NA,compbio2021eifl
Information Library Center of the Republic of Karakalpakstan,NA,2023-01-18,NA,compbio2021eifl
Institute of Bioorganic Chemistry named after O.Sodikov,NA,2023-01-18,NA,compbio2021eifl
Institute of General and Inorganic Chemistry,https://ror.org/01xgfaw76,2023-01-18,NA,compbio2021eifl
Institute of Genetics and Plant Experimental Biology,NA,2023-01-18,NA,compbio2021eifl
Institute of History,https://ror.org/01xgfaw76,2023-01-18,NA,compbio2021eifl
Institute of Immunology and Human Genomics,https://ror.org/01xgfaw76,2023-01-18,NA,compbio2021eifl
Institute of Material science of SPA «Physics-Sun» named after S.A.Azimov,https://ror.org/01xgfaw76,2023-01-18,NA,compbio2021eifl
Institute of Mathematics named after Romanovsky,https://ror.org/01xgfaw76,2023-01-18,NA,compbio2021eifl
Institute of Physics and Chemistry of Polymers,NA,2023-01-18,NA,compbio2021eifl
Institute of the Chemistry of Plant Substances,https://ror.org/05515rj28,2023-01-18,NA,compbio2021eifl
Jizzakh branch of the National University of Uzbekistan named after Mirzo Ulugbek,https://ror.org/011647w73,2023-01-18,NA,compbio2021eifl
Kashkadarya Regional Department of the Agency for Youth Affairs of the Republic of Uzbekistan,NA,2023-01-18,NA,compbio2021eifl
Kokand University non-state higher educational institution,https://ror.org/0362r6n51,2023-01-18,NA,compbio2021eifl
Namangan State University,https://ror.org/00k8k8t47,2023-01-18,NA,compbio2021eifl
Physical-technical Institute of SPA «Physics-Sun» named after S.A.Azimov,https://ror.org/01xgfaw76,2023-01-18,NA,compbio2021eifl
Presidential Schools of the Republic of Uzbekistan.,NA,2023-01-18,NA,compbio2021eifl
Samarkand State Medical Institution,https://ror.org/03c824k52,2023-01-18,NA,compbio2021eifl
Samarkand State University,https://ror.org/02b6gy972,2023-01-18,NA,compbio2021eifl
Scientific Institute of Botany,https://ror.org/01xgfaw76,2023-01-18,NA,compbio2021eifl
Scientific Institute of Microbiology.,https://ror.org/01xgfaw76,2023-01-18,NA,compbio2021eifl
Scientific Institute of Zoology,https://ror.org/01xgfaw76,2023-01-18,NA,compbio2021eifl
Tashkent Medical Academy.,https://ror.org/05sgw3s08,2023-01-18,NA,compbio2021eifl
Tashkent State Institute of Oriental Studies named after Abu Raykhan Beruniy,https://ror.org/03d53xe41,2023-01-18,NA,compbio2021eifl
Tashkent State Pedagogical University named after Nizami,https://ror.org/051g1n833,2023-01-18,NA,compbio2021eifl
Tashkent State Technical University named after Islam Karimov,https://ror.org/01bmg2a15,2023-01-18,NA,compbio2021eifl
Tashkent State University of Law,https://ror.org/01x2s7885,2023-01-18,NA,compbio2021eifl
The Fiscal Institute under the State Tax Committee of the Republic of Uzbekistan.,NA,2023-01-18,NA,compbio2021eifl
The general prosecutor’s office of the Republic of Uzbekistan,NA,2023-01-18,NA,compbio2021eifl
The Institute of Nuclear Physics,https://ror.org/01xgfaw76,2023-01-18,NA,compbio2021eifl
The National Library of Uzbekistan named after Alisher Navoi,https://ror.org/02h3fax78,2023-01-18,NA,compbio2021eifl
The specialized boarding school of young biologists and chemists named after Abu Ali ibn Sina,NA,2023-01-18,NA,compbio2021eifl
The specialized School of Information and Communication Technologies of Muhammad al-Khorezmi,NA,2023-01-18,NA,compbio2021eifl
The state specialized general education boarding school named after Mirzo Ulugbek,NA,2023-01-18,NA,compbio2021eifl
The Tashkent University of Information Technologies named after Muhammad ibn Musa al-Khwarizmi,https://ror.org/05987a729,2023-01-18,NA,compbio2021eifl
The Uzbekistan State Institute of Arts and Culture,NA,2023-01-18,NA,compbio2021eifl
Ulugbek Astronomical Institute,https://ror.org/01avs2k90,2023-01-18,NA,compbio2021eifl
Uzbek State World Languages University,https://ror.org/017x26m02,2023-01-18,NA,compbio2021eifl
Westminster International University in Tashkent,https://ror.org/032vgar48,2023-01-18,NA,compbio2021eifl
YEOJU Technical Institute in Tashkent,https://ror.org/05jfh7098,2023-01-18,NA,compbio2021eifl
African Christian University,NA,2023-01-18,NA,compbio2021eifl
Bank Of Zambia,NA,2023-01-18,NA,compbio2021eifl
Barotse University,NA,2023-01-18,NA,compbio2021eifl
Brook Besor University,NA,2023-01-18,NA,compbio2021eifl
Cavendish University,https://ror.org/0247acz73,2023-01-18,NA,compbio2021eifl
Chalimbana University,NA,2023-01-18,NA,compbio2021eifl
Comesa,NA,2023-01-18,NA,compbio2021eifl
Copperbelt University,https://ror.org/03fgtjr33,2023-01-18,NA,compbio2021eifl
Creso University,NA,2023-01-18,NA,compbio2021eifl
Eden University,NA,2023-01-18,NA,compbio2021eifl
Elpalet University,NA,2023-01-18,NA,compbio2021eifl
Everlyn Hone College,https://ror.org/01zk54j03,2023-01-18,NA,compbio2021eifl
Examination Council Of Zambia,NA,2023-01-18,NA,compbio2021eifl
Fenza,NA,2023-01-18,NA,compbio2021eifl
Kafue Gorge Regional Training Institute,NA,2023-01-18,NA,compbio2021eifl
Kwame Nkrumah University,https://ror.org/02ykdz073,2023-01-18,NA,compbio2021eifl
Mukuba University,NA,2023-01-18,NA,compbio2021eifl
Mulungushi University,https://ror.org/02vmcxs72,2023-01-18,NA,compbio2021eifl
Namiyanga Mission University,NA,2023-01-18,NA,compbio2021eifl
National Assembly,https://ror.org/047vw5609,2023-01-18,NA,compbio2021eifl
National Iinstitute Of Public Administration (nipa),https://ror.org/057943037,2023-01-18,NA,compbio2021eifl
Propenum University,NA,2023-01-18,NA,compbio2021eifl
Rusangu University,https://ror.org/0522zyy65,2023-01-18,NA,compbio2021eifl
University Of Lusaka,https://ror.org/00603mc70,2023-01-18,NA,compbio2021eifl
University Of Zambia,https://ror.org/03gh19d69,2023-01-18,NA,compbio2021eifl
Zambia Centre For Accountancy Studies University,https://ror.org/02j0dnv45,2023-01-18,NA,compbio2021eifl
Zambia Institute Of Chartered Accountants (zica),NA,2023-01-18,NA,compbio2021eifl
Africa University,https://ror.org/04dj2za52,2023-01-18,NA,compbio2021eifl
African Capacity Building Foundation ACBF,https://ror.org/03jr65e79,2023-01-18,NA,compbio2021eifl
ALMA,NA,2023-01-18,NA,compbio2021eifl
ARIPO,NA,2023-01-18,NA,compbio2021eifl
Arrupe Jesuit University,https://ror.org/00pffe521,2023-01-18,NA,compbio2021eifl
Bindura University of Science Education,https://ror.org/042zvmz29,2023-01-18,NA,compbio2021eifl
Catholic University of Zimbabwe,https://ror.org/04k6va493,2023-01-18,NA,compbio2021eifl
Chartered Institute,NA,2023-01-18,NA,compbio2021eifl
Chinhoyi University of Technology,https://ror.org/005f4y685,2023-01-18,NA,compbio2021eifl
Great Zimbabwe University,https://ror.org/00wn5gw44,2023-01-18,NA,compbio2021eifl
Gwanda State University,https://ror.org/02s5cdn70,2023-01-18,NA,compbio2021eifl
Gweru Teachers College,NA,2023-01-18,NA,compbio2021eifl
Harare Institute of Technology,https://ror.org/02e7r0h80,2023-01-18,NA,compbio2021eifl
ICSAZ,NA,2023-01-18,NA,compbio2021eifl
Lupane State University,https://ror.org/05fzhrv79,2023-01-18,NA,compbio2021eifl
Manicaland State University of Applied Sciences,NA,2023-01-18,NA,compbio2021eifl
Marondera University of Agricultural Sciences and Technology,NA,2023-01-18,NA,compbio2021eifl
Midlands State University,https://ror.org/02gv1gw80,2023-01-18,NA,compbio2021eifl
National University of Science and Technology,https://ror.org/02kesvt12,2023-01-18,NA,compbio2021eifl
Nyadire Teachers College,NA,2023-01-18,NA,compbio2021eifl
Public Service,NA,2023-01-18,NA,compbio2021eifl
Reformed Church University,https://ror.org/020bm8k34,2023-01-18,NA,compbio2021eifl
Seke Teachers College,NA,2023-01-18,NA,compbio2021eifl
Solusi University,https://ror.org/00c9gh315,2023-01-18,NA,compbio2021eifl
Telone Training Centre,NA,2023-01-18,NA,compbio2021eifl
Tobacco Research Board,NA,2023-01-18,NA,compbio2021eifl
Trust Academy,NA,2023-01-18,NA,compbio2021eifl
University of Zimbabwe,https://ror.org/04ze6rb18,2023-01-18,NA,compbio2021eifl
UTC,NA,2023-01-18,NA,compbio2021eifl
Women's University in Africa,https://ror.org/05hdq6q33,2023-01-18,NA,compbio2021eifl
ZESA Training Centre,NA,2023-01-18,NA,compbio2021eifl
Zimbabwe Ezekiel Guti University,https://ror.org/052ygfd66,2023-01-18,NA,compbio2021eifl
Zimbabwe National Defence University,NA,2023-01-18,NA,compbio2021eifl
Zimbabwe Open University,https://ror.org/05kyrk544,2023-01-18,NA,compbio2021eifl
ZIMRA,NA,2023-01-18,NA,compbio2021eifl
ZRP Staff College,NA,2023-01-18,NA,compbio2021eifl
"Academy of Sciences of Albania, Scientific Library",https://ror.org/016sx0y50,2023-01-18,NA,ers2021eifl
"Agricultural University of Tirana, Scientific Library",https://ror.org/03k793y62,2023-01-18,NA,ers2021eifl
"Albanian School of Magistrates, Tirana",NA,2023-01-18,NA,ers2021eifl
European University of Tirana,https://ror.org/05r7c5x85,2023-01-18,NA,ers2021eifl
Library of Prime Minister's Office,NA,2023-01-18,NA,ers2021eifl
"Politechnic University of Tirana (PUT), Scientific Library",https://ror.org/03g9v2404,2023-01-18,NA,ers2021eifl
"Public libary “QemalBaholli”, Elbasan",NA,2023-01-18,NA,ers2021eifl
"Public library ""Apostol Meksi"", Gjirokastra",NA,2023-01-18,NA,ers2021eifl
"Public library ""Gjon Gazulli"", Rreshen",NA,2023-01-18,NA,ers2021eifl
"Public Library ""Marin Barleti"", Shkodra",NA,2023-01-18,NA,ers2021eifl
"Public Library “Dritëro Agolli”, Fier",NA,2023-01-18,NA,ers2021eifl
"Public Library “Gjergj Fishta”, Lezha",NA,2023-01-18,NA,ers2021eifl
"Public Library “Thimi Mitko”, Korçë",NA,2023-01-18,NA,ers2021eifl
"Public Library “Vexhi Buharaja”, Berat",NA,2023-01-18,NA,ers2021eifl
"Public Library, Durrës",NA,2023-01-18,NA,ers2021eifl
"Public library, Roskovec",NA,2023-01-18,NA,ers2021eifl
"PUT, Faculty of Civil Engineering",https://ror.org/05aec4025,2023-01-18,NA,ers2021eifl
"PUT, Faculty of Electrical Engineering",https://ror.org/05aec4025,2023-01-18,NA,ers2021eifl
"PUT, Faculty of Geology of Mining",https://ror.org/05aec4025,2023-01-18,NA,ers2021eifl
"University ""Aleksandër Moisiu"", Durrës",https://ror.org/023p15505,2023-01-18,NA,ers2021eifl
"University ""EqeremÇabej"", Gjirokastra",https://ror.org/040sw6c10,2023-01-18,NA,ers2021eifl
"University ""Ismail Qemali"", Vlora",https://ror.org/05ger6s34,2023-01-18,NA,ers2021eifl
"University ""Luigj Gurakuqi"", Shkodra",https://ror.org/05jsntm46,2023-01-18,NA,ers2021eifl
"University College “Wisdom”, Tirana",NA,2023-01-18,NA,ers2021eifl
"University of Medicine, Tirana",https://ror.org/03y2x8717,2023-01-18,NA,ers2021eifl
"University of Tirana (UT), Faculty of Natural Sciences",https://ror.org/03g9v2404,2023-01-18,NA,ers2021eifl
"UT, Faculty of Law",https://ror.org/03g9v2404,2023-01-18,NA,ers2021eifl
"UT, Faculty of Social Sciences",https://ror.org/03g9v2404,2023-01-18,NA,ers2021eifl
"UT, Faculty of History and Philology",https://ror.org/03g9v2404,2023-01-18,NA,ers2021eifl
Shirak State University,https://ror.org/04k0ww995,2023-01-18,NA,ers2021eifl
Shirakatsy Lyceum International Scientific-Educational Complex CJSC,NA,2023-01-18,NA,ers2021eifl
American University of Armenia,https://ror.org/04dngzj56,2023-01-18,NA,ers2021eifl
Armenian State Institute of Physical Culture and Sport,NA,2023-01-18,NA,ers2021eifl
National Library of Armenia,NA,2023-01-18,NA,ers2021eifl
Public Administration Academy of the RA,NA,2023-01-18,NA,ers2021eifl
Russian-Armenian University,https://ror.org/01v4e7289,2023-01-18,NA,ers2021eifl
University of Traditional Medicine,NA,2023-01-18,NA,ers2021eifl
UWC Dilijan College,NA,2023-01-18,NA,ers2021eifl
"Yerevan Municipality
“City Central Library after Av. Isahakyan” CNCO",NA,2023-01-18,NA,ers2021eifl
Azerbaijan State Oil and Industry University,https://ror.org/05mmnns11,2023-01-18,NA,ers2021eifl
Azerbaijan Medical University,https://ror.org/016a0n751,2023-01-18,NA,ers2021eifl
Azerbaijan National Academy of Science - Institute of Physics,https://ror.org/006m4q736,2023-01-18,NA,ers2021eifl
"Azerbaijan National Academy of Science, Scientific Central Library",https://ror.org/006m4q736,2023-01-18,NA,ers2021eifl
Azerbaijan State University of Economics,https://ror.org/000y2g343,2023-01-18,NA,ers2021eifl
Azerbaijan State Oil and Industry University,https://ror.org/05mmnns11,2023-01-18,NA,ers2021eifl
Azerbaijan Tourism and Management University,NA,2023-01-18,NA,ers2021eifl
Azerbaijan University MMC,https://ror.org/00g1psz15,2023-01-18,NA,ers2021eifl
Baku Higher Oil School,https://ror.org/00hvga705,2023-01-18,NA,ers2021eifl
Baku State University,https://ror.org/054gw3b40,2023-01-18,NA,ers2021eifl
Institute of Information Technology (Azerbaijan National Academy of Sciences),https://ror.org/006m4q736,2023-01-18,NA,ers2021eifl
Justice Academy of Ministry of Justice of Azerbaijan Republic,NA,2023-01-18,NA,ers2021eifl
Khazar University,https://ror.org/014te7048,2023-01-18,NA,ers2021eifl
Oilgazscienceproject Institute (SOCAR),https://ror.org/00tcejj11,2023-01-18,NA,ers2021eifl
The Academy of State Customs Committee of the Republic of Azerbaijan,NA,2023-01-18,NA,ers2021eifl
Belarusbank / Беларусбанк,NA,2023-01-18,NA,ers2021eifl
National Center for Legal Information / Национальный центр правовой информации,NA,2023-01-18,NA,ers2021eifl
Bank BelVEB OJSC,NA,2023-01-18,NA,ers2021eifl
Bank trading capital / Банк торговый капитал,NA,2023-01-18,NA,ers2021eifl
Baranovichi State University,https://ror.org/00fvwqz75,2023-01-18,NA,ers2021eifl
Belarusian National Technical University,https://ror.org/040a2r459,2023-01-18,NA,ers2021eifl
Belarusian State Academy of Arts,https://ror.org/0087nx645,2023-01-18,NA,ers2021eifl
Belarusian State Academy of Music,https://ror.org/050901n67,2023-01-18,NA,ers2021eifl
Belarusian State Agrarian Technical University,https://ror.org/00n1ygd32,2023-01-18,NA,ers2021eifl
Belarusian State Economic University,https://ror.org/01fkzt617,2023-01-18,NA,ers2021eifl
Belarusian State Medical University,https://ror.org/00p8b0t20,2023-01-18,NA,ers2021eifl
Belarusian State Pedagogical University named after M. Tank,https://ror.org/03q201b69,2023-01-18,NA,ers2021eifl
Belarusian State Technological University,https://ror.org/00cp8c465,2023-01-18,NA,ers2021eifl
Belarusian State University,https://ror.org/021036w13,2023-01-18,NA,ers2021eifl
Belarusian State University of Culture and Arts,https://ror.org/01p6xxb83,2023-01-18,NA,ers2021eifl
Belarusian State University of Informatics and Radioelectronics,https://ror.org/02sehzp52,2023-01-18,NA,ers2021eifl
Belarusian State University of Physical Education,https://ror.org/02vwdd886,2023-01-18,NA,ers2021eifl
Belarusian-Russian University,https://ror.org/0551qsw90,2023-01-18,NA,ers2021eifl
Belarusian State Agricultural Academy,https://ror.org/04y99m182,2023-01-18,NA,ers2021eifl
BIP - Institute of Law,NA,2023-01-18,NA,ers2021eifl
Brest State Technological University,https://ror.org/007rxxd52,2023-01-18,NA,ers2021eifl
